F1,grid_label
N,KDDBBCBC
N,KDDBBCBC
N,KDDBBCBC
N,KDDBBCBC
N,KDDBBCBC
N,KDDBBCBC
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBCBD
N,KDDBBDAC
N,KDDBBDAC
N,KDDBBDAA
N,KDDBBDAA
N,KDDBBDAA
N,KDDBBDAA
N,KDDBBDAA
N,KDDBBDAA
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDAB
N,KDDBBDBA
N,KDDBBDBA
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDC
N,KDDBBBDD
N,KDDBBBDD
N,KDDBBBDD
N,KDDBBBDD
N,KDDBBBDB
N,KDDBBBDB
N,KDDBBBDB
N,KDDBBBDB
N,KDDBBBDB
N,KDDBBBDB
N,KECAAACA
N,KECAAACA
N,KECAAACA
N,KECAAACA
N,KECAAACA
N,KECAAAAC
N,KECAAAAC
N,KECAAAAC
N,KECAAAAC
N,KECAAAAD
N,KECAAAAD
N,KECAAAAD
N,KECAAAAD
N,KECAAAAD
N,KECAAAAD
N,KECAAAAB
N,KECAAAAB
N,KECAAAAB
N,KECAAABA
N,KECAAABA
N,KECAAABA
N,KECAAABA
N,KECAAABA
N,KECAAABA
N,KECAAABA
N,KECAAABA
N,KECAAABB
N,KECAAABB
N,KECAAABB
N,KEACCCDD
N,KEACCCDD
N,KEACCCDD
N,KEACCCDD
N,KEACCCDD
N,KEACCDCC
N,KEACCDCC
N,KEACCDCC
N,KEACCDCC
N,KEACCDCC
N,KEACCDCC
N,KEACCDCC
N,KEACCDCC
N,KEACCDCD
N,KEACCDCD
N,KEACCDCD
N,KEACCDCD
N,KEACCDCD
N,KEACCDCD
N,KEACCDCD
N,KEACCDDC
N,KEACCDDA
N,KEACCDDA
N,KEACCDDA
N,KEACCDDA
N,KEACCDDA
N,KEACCDDA
N,KEACCDDA
N,KEACCDDB
N,KEACCDDB
N,KEACCDDB
N,KEACCDDB
N,KEACCDDB
N,KEACCDDB
N,KEACCDDB
N,KEACCDDB
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCA
N,KEACDCCB
N,KEACDCCB
N,KEACDCCB
N,KEACDCCB
N,KEACDCCB
N,KEACDCCB
N,KEACDCCB
N,KEACDCCB
N,KEACDCAD
N,KEACDCBC
N,KEACDCBC
N,KEACDCBC
N,KEACDCBC
N,KEACDCBC
N,KEACDCBC
N,KEACDCBC
N,KEACDCBC
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDCBD
N,KEACDDAC
N,KEACDDAC
N,KEACDDAC
N,KEACDDCB
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KEACDDCD
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAB
N,KECABBAD
N,KECABBAD
N,KECABBAD
N,KECABBAD
N,KECABBAD
N,KECABBAD
N,KECABBAD
N,KECABBAD
N,KECABBAD
