F1,grid_label
N,KDDBBCCB
N,KDDBBCCB
N,KDDBBCCB
N,KDDBBCCB
N,KDDBBCCB
N,KDDBBCCB
N,KDDBBCCD
N,KDDBBCCD
N,KDDBBCCD
N,KDDBBCCD
N,KDDBBCCC
N,KDDBBCCC
N,KDDBBCCC
N,KDDBBCCC
N,KDDBBCCC
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAA
N,KDDBDAAC
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBBD
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDB
AN,KDDBCBDD
AN,KDDBCBDD
AN,KDDBDACC
AN,KDDBDACC
AN,KDDBDACC
AN,KDDBDACC
AN,KDDBDACC
AN,KDDBDACC
AN,KDDBDCAA
AN,KDDBDCAA
AN,KDDBDCAA
AN,KDDBDCAA
AN,KDDBDCAA
AN,KDDBDCAA
AN,KDDBDCAA
AN,KDDBDCAC
AN,KDDBDCAC
AN,KDDBDCAC
AN,KDDBDCAC
AN,KDDBDCAC
AN,KDDBDCAC
AN,KDDBDCCA
AN,KDDBDCCA
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDB
AN,KDDBCDDD
AN,KDDBCDDC
AN,KDDBCDDC
AN,KDDBCDDC
AN,KDDBCDDC
AN,KDDBCDDC
AN,KDDBCDDC
AN,KDDBCDDC
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCB
AN,KDDBCDCB
AN,KDDBCDCB
AN,KDDBCDCB
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCD
AN,KDDBCDCC
AN,KDDBCDCC
AN,KDDBCDCC
AN,KDDBCDCC
